loss,delta_loss,lr,grad_norm,update_ratio,layer_grad_mean,layer_grad_std,attn_entropy_mean,attn_entropy_std,fp16_overflow,target
2.933507941354385,2.9006419538671846,3.3881317890172014e-21,0.5694264143435935,0.5693497313862836,0.6270893880296683,0.5615807860450247,0.0,0.0,0.0,-0.39441168308258
1.6652476759639006,-0.961882154021888,3.3881317890172014e-21,0.3283587832680915,0.3282821423816021,0.3401439383612454,0.3270471668850864,0.0,0.0,0.0,-0.534623146057128
-0.05387303517472932,-1.3057050088027233,3.3881317890172014e-21,0.27965991462825734,0.2795835098310737,0.319772093375522,0.27436500859525037,0.0,0.0,0.0,0.44252324104309004
1.3690935431486064,1.0904276127687558,3.3881317890172014e-21,0.22866338586427173,0.2285871682608343,0.2552101872270616,0.22530823509071002,0.0,0.0,0.0,-0.359194278717041
0.21407747543989236,-0.8755229630538238,3.3881317890172014e-21,0.11811329525055697,0.11803711764918945,0.1292962481086023,0.11693504523116956,0.0,0.0,0.0,-0.31045687198638905
-0.7842198158077336,-0.7560103785528741,3.3881317890172014e-21,0.1772185930027504,0.1771428473907293,0.15236457614118165,0.18090080346396836,0.0,0.0,0.0,-0.011467456817626
-0.8210942808672089,-0.022836413374026896,3.3881317890172014e-21,0.1254538584616719,0.12537829067821873,0.10371184491654024,0.12873429365903122,0.0,0.0,0.0,1.065581798553466
2.6053636882942426,2.61827538922148,3.3881317890172014e-21,0.15503236192936287,0.15495719015219475,0.15310408592846908,0.15564777604942143,0.0,0.0,0.0,-1.100318551063537
-0.9327929065592934,-2.692888374267007,3.3881317890172014e-21,0.13883131812536725,0.1387564125413919,0.31990564677899624,0.11105337594517325,0.0,0.0,0.0,0.610037446022033
1.0288281264262982,1.5012015320356646,3.3881317890172014e-21,0.138734142204466,0.1386595385212162,0.16005766975877508,0.13613310234481002,0.0,0.0,0.0,-0.6790860891342161
-1.154823982702576,-1.6599532310598581,3.3881317890172014e-21,0.18082149515796542,0.1807474337607448,0.1522128707836559,0.1849968438177849,0.0,0.0,0.0,0.791009664535522
1.388726754003696,1.9449768374586163,3.3881317890172014e-21,0.1665435122222267,0.16646973826607114,0.1452597302561794,0.1697558385358703,0.0,0.0,0.0,0.26935946941375705
2.2548722735637883,0.6657999750340186,3.3881317890172014e-21,0.12703365989857854,0.12696000260913282,0.052106809847655845,0.13705886835332937,0.0,0.0,0.0,-0.571987390518188
0.4156040398519575,-1.3973286244814405,3.3881317890172014e-21,0.12599212235960142,0.1259187788191634,0.1355257113419666,0.1250407317566155,0.0,0.0,0.0,0.047983050346374005
0.569897126940343,0.12294655370766917,3.3881317890172014e-21,0.07606278365323024,0.07598945028902915,0.09736551292494841,0.07347666499739265,0.0,0.0,0.0,-0.074417829513549
0.33060103035672306,-0.17720165848782113,3.3881317890172014e-21,0.18132703041243764,0.18125469256252896,0.1480586768141226,0.1861114137780661,0.0,0.0,0.0,0.292085886001586
1.2698250421860722,0.7215290949247675,3.3881317890172014e-21,0.2753882954510024,0.275317015447627,0.2361150031288002,0.2809442945756103,0.0,0.0,0.0,0.27198684215545604
2.144419075300892,0.6722427492370685,3.3881317890172014e-21,0.19580698521361542,0.19573548194923157,0.16565568468953537,0.2001823991080758,0.0,0.0,0.0,-0.8570067882537841
-0.6113503487113702,-2.096245681035909,3.3881317890172014e-21,0.12211471357832736,0.1220429879431055,0.025983387776643125,0.1346685757899884,0.0,0.0,0.0,0.630895018577575
1.4173397687849718,1.552347921836523,3.3881317890172014e-21,0.1091618280197281,0.10909033660259901,0.05575607613736867,0.11652262934666907,0.0,0.0,0.0,-0.8375442624092101
-1.2758464477525788,-2.0485201880186805,3.3881317890172014e-21,0.09162127830387012,0.09154996566682283,0.0461688066760636,0.09797609894398078,0.0,0.0,0.0,0.632659375667572
0.7585170919246509,1.5566744317998753,3.3881317890172014e-21,0.11731779316440616,0.11724704101233607,0.07941711757055615,0.12270726089084599,0.0,0.0,0.0,0.453970909118652
2.218294503127333,1.1184992827650786,3.3881317890172014e-21,0.2416331224306536,0.24156393351295682,0.11188794223773708,0.258220778593396,0.0,0.0,0.0,-0.510879635810852
0.5755228249861363,-1.2474817986442606,3.3881317890172014e-21,-0.005948789307569844,-0.006020171053354999,-0.046442369589502555,-0.00023029426574831908,0.0,0.0,0.0,0.191645503044128
1.191773273380557,0.47523183455039775,3.3881317890172014e-21,0.11117704801374839,0.11110722634665905,0.04358413105188124,0.12029937095208952,0.0,0.0,0.0,-0.49185514450073203
-0.3898237300924961,-1.2008304423697311,3.3881317890172014e-21,0.10695939468537977,0.1068898388595275,0.03094540371183416,0.11710554597199277,0.0,0.0,0.0,0.288447737693786
0.5377015437524219,0.712607723513566,3.3881317890172014e-21,0.013107417708515826,0.01303708248680296,0.0041457196009490995,0.014708716733834556,0.0,0.0,0.0,0.355315923690795
1.6802464708082512,0.8765801271656193,3.3881317890172014e-21,0.2153624073791345,0.215294798574461,0.12039829898139971,0.2278572935742448,0.0,0.0,0.0,-0.16557395458221402
1.1478310364099156,-0.40073230631763923,3.3881317890172014e-21,0.23039682714429358,0.2303297626790303,0.11385388686653536,0.24544922380783615,0.0,0.0,0.0,-0.036582469940185006
1.030197368278271,-0.08442278674511047,3.3881317890172014e-21,0.18216618562331116,0.18209886110375742,0.07304822071672465,0.19630066382077463,0.0,0.0,0.0,-0.31749165058135903
0.00927922032049263,-0.7732608772493519,3.3881317890172014e-21,0.022166219079186138,0.02209709348921463,-0.05719449367883572,0.03265160453207842,0.0,0.0,0.0,0.08918905258178701
0.29607328943436473,0.22399082656613692,3.3881317890172014e-21,0.06450475646200529,0.06443648444122316,-0.0032852819072174922,0.07363046617982066,0.0,0.0,0.0,-0.43968486785888605
-1.117766287630435,-1.0728998647324268,3.3881317890172014e-21,0.03724142016031555,0.03717304096757029,-0.035298664189659316,0.04692586465811868,0.0,0.0,0.0,0.131896018981933
-0.6936447739607949,0.3287157241973161,3.3881317890172014e-21,0.0018419411036973256,0.0017733265946401208,-0.047555188771672,0.008680086148481444,0.0,0.0,0.0,0.895423769950866
2.185657327942357,2.2010183553322826,3.3881317890172014e-21,0.07641572113016941,0.0763484915533213,-0.009432238843108324,0.0877158316940509,0.0,0.0,0.0,-0.033465147018432
2.0780476448132648,-0.07677856962125511,3.3881317890172014e-21,0.16800023014652354,0.16793474811378528,0.10212795844914539,0.17692954747866182,0.0,0.0,0.0,-0.9514055252075191
-0.9812679780482962,-2.3277277762839272,3.3881317890172014e-21,0.054134247769336306,0.05406730416168483,0.01070646363321332,0.060229490312791435,0.0,0.0,0.0,0.025740027427673003
-0.8984989947325969,0.06840279903440417,3.3881317890172014e-21,0.24164189468404165,0.24157832914212163,0.12084480241609452,0.2572007935362748,0.0,0.0,0.0,0.166179776191711
-0.3641354956389262,0.4127854502126466,3.3881317890172014e-21,0.09802234531511514,0.09795677918755119,0.0727707170295133,0.10176938519003445,0.0,0.0,0.0,0.41299366950988703
0.9638765368736374,1.0180159755915317,3.3881317890172014e-21,0.05081357170838466,0.05074753503135615,-0.00900938955607317,0.058957826875779294,0.0,0.0,0.0,-0.17670750617980902
0.39566033462394057,-0.42803370816400405,3.3881317890172014e-21,-0.03684508416698623,-0.03691236593663511,-0.09205402013916676,-0.02930167619820038,0.0,0.0,0.0,-0.369155526161193
-0.7913868692529601,-0.8999496715466119,3.3881317890172014e-21,0.05377412578362924,0.05370876633845492,0.015324858844901855,0.05923513289071593,0.0,0.0,0.0,0.7766561508178711
1.7060090705807698,1.9097795293509727,3.3881317890172014e-21,0.10411853231789883,0.10405441336175926,0.012123167008494584,0.1161689999022246,0.0,0.0,0.0,-0.197357773780822
1.0713903884061482,-0.47867175021807856,3.3881317890172014e-21,0.1335507336498452,0.13348753580499198,0.07244548850852812,0.14187873028384895,0.0,0.0,0.0,-0.223776817321777
0.35181929581928906,-0.5434558326185255,3.3881317890172014e-21,0.1834832639133078,0.1834213664365285,0.07807679360975428,0.19718607100424995,0.0,0.0,0.0,0.36407506465911804
1.5225298957635454,0.8980590618351996,3.3881317890172014e-21,0.09600350165913425,0.09594023209521768,0.013673882626232418,0.10690145064898819,0.0,0.0,0.0,0.167513012886047
2.0611805171619366,0.4160547781022527,3.3881317890172014e-21,0.16765605303736048,0.16759457820808665,0.048771344183676395,0.18289781977947872,0.0,0.0,0.0,-0.26241648197174
1.217360692994522,-0.6382070000757541,3.3881317890172014e-21,0.17261318742957113,0.17255214462689217,0.08494623603150092,0.18420408581111458,0.0,0.0,0.0,-0.47212266921997004
-0.30078506040196984,-1.1524429864585448,3.3881317890172014e-21,0.01682854678512646,0.016764550166683104,-0.04930444670337279,0.025728026017532896,0.0,0.0,0.0,0.230599522590637
0.44072495125375927,0.5707538548013412,3.3881317890172014e-21,0.1545068211330787,0.15444610002641745,0.0771888501362334,0.16483668568221888,0.0,0.0,0.0,-0.313248872756958
-0.5665502272881198,-0.7628568492701903,3.3881317890172014e-21,0.12013538618402259,0.12007424369197159,0.01420926031792953,0.13382620638082188,0.0,0.0,0.0,-0.009334802627563001
